"","x"
"6044","02"
"6045","82"
"6046","84"
"6047","27"
"6048","67"
"6049","88"
"6050","32"
"6051","34"
"6052","37"
"6053","26"
"6054","07"
"6055","03"
"6056","21"
"6057","36"
"6058","82"
"6059","10"
"6060","61"
"6061","04"
"6062","94"
"6063","91"
"6064","12"
"6065","27"
"6066","29"
"6067","68"
"6068","43"
"6069","88"
"6070","64"
"6071","94"
"6072","47"
"6073","19"
"6074","14"
"6075","88"
"6076","11"
"6077","35"
"6078","26"
"6079","21"
"6080","20"
"6081","44"
"6082","79"
"6083","31"
"6084","64"
"6085","09"
"6086","99"
"6087","94"
"6088","72"
"6089","72"
"6090","96"
"6091","35"
"6092","51"
"6093","04"
"6094","38"
"6095","68"
"6096","37"
"6097","25"
"6098","36"
"6099","94"
"6100","93"
"6101","66"
"6102","73"
"6103","67"
"6104","58"
"6105","65"
"6106","00"
"6107","55"
"6108","62"
"6109","05"
"6110","36"
"6111","01"
"6112","14"
"6113","30"
"6114","97"
"6115","76"
"6116","69"
"6117","61"
"6118","15"
"6119","13"
"6120","34"
"6121","89"
"6122","89"
"6123","45"
"6124","10"
"6125","09"
"6126","20"
"6127","75"
"6128","12"
"6129","23"
"6130","35"
"6131","56"
"6132","18"
"6133","51"
"6134","19"
"6135","86"
"6136","42"
"6137","14"
"6138","13"
"6139","04"
"6140","11"
"6141","03"
"6142","08"
"6143","11"
"6144","03"
"6145","05"
"6146","34"
"6147","40"
"6148","16"
"6149","12"
"6150","92"
"6151","27"
"6152","70"
"6153","65"
"6154","19"
"6155","46"
"6156","91"
"6157","66"
"6158","00"
"6159","01"
"6160","10"
"6161","01"
"6162","26"
"6163","46"
"6164","50"
"6165","28"
"6166","23"
"6167","37"
"6168","71"
"6169","50"
"6170","25"
"6171","51"
"6172","59"
"6173","88"
"6174","01"
"6175","81"
"6176","57"
"6177","19"
"6178","47"
"6179","08"
"6180","30"
"6181","47"
"6182","32"
"6183","49"
"6184","04"
"6185","28"
"6186","36"
"6187","05"
"6188","06"
"6189","58"
"6190","09"
"6191","00"
"6192","08"
"6193","02"
"6194","01"
"6195","46"
"6196","17"
"6197","74"
"6198","26"
"6199","78"
"6200","23"
"6201","29"
"6202","13"
"6203","05"
"6204","21"
"6205","10"
"6206","70"
"6207","80"
"6208","41"
"6209","58"
"6210","22"
"6211","62"
"6212","98"
"6213","15"
"6214","23"
"6215","02"
"6216","39"
"6217","21"
"6218","94"
"6219","62"
"6220","17"
"6221","96"
"6222","97"
"6223","09"
"6224","18"
"6225","37"
"6226","97"
"6227","05"
"6228","57"
"6229","93"
"6230","17"
"6231","22"
"6232","81"
"6233","98"
"6234","46"
"6235","43"
"6236","51"
"6237","61"
"6238","37"
"6239","18"
"6240","42"
"6241","56"
"6242","21"
"6243","53"
"6244","57"
"6245","32"
"6246","41"
"6247","68"
"6248","81"
"6249","11"
"6250","61"
"6251","00"
"6252","28"
"6253","23"
"6254","58"
"6255","73"
"6256","05"
"6257","95"
"6258","06"
"6259","53"
"6260","07"
"6261","85"
"6262","04"
"6263","66"
"6264","72"
"6265","56"
"6266","15"
"6267","37"
"6268","02"
"6269","82"
"6270","18"
"6271","87"
"6272","13"
"6273","63"
"6274","31"
"6275","68"
"6276","61"
"6277","42"
"6278","11"
"6279","25"
"6280","20"
"6281","56"
"6282","15"
"6283","56"
"6284","47"
"6285","14"
"6286","55"
"6287","96"
"6288","89"
"6289","36"
"6290","39"
"6291","28"
"6292","36"
"6293","57"
"6294","27"
"6295","03"
"6296","00"
"6297","12"
"6298","71"
"6299","09"
"6300","30"
"6301","66"
"6302","73"
"6303","86"
"6304","79"
"6305","81"
"6306","58"
"6307","67"
"6308","66"
"6309","19"
"6310","74"
"6311","83"
"6312","98"
"6313","90"
"6314","44"
"6315","53"
"6316","70"
"6317","63"
"6318","19"
"6319","61"
"6320","41"
"6321","21"
"6322","27"
"6323","33"
"6324","62"
"6325","12"
"6326","15"
"6327","46"
"6328","80"
"6329","37"
"6330","50"
"6331","45"
"6332","49"
"6333","97"
"6334","91"
"6335","93"
"6336","40"
"6337","16"
"6338","98"
"6339","32"
"6340","42"
"6341","29"
"6342","90"
"6343","79"
"6344","78"
"6345","09"
"6346","44"
"6347","60"
"6348","25"
"6349","22"
"6350","49"
"6351","61"
"6352","82"
"6353","41"
"6354","02"
"6355","10"
"6356","64"
"6357","97"
"6358","00"
"6359","45"
"6360","71"
"6361","89"
"6362","40"
"6363","71"
"6364","40"
"6365","63"
"6366","26"
"6367","50"
"6368","18"
"6369","89"
"6370","81"
"6371","14"
"6372","86"
"6373","90"
"6374","75"
"6375","88"
"6376","71"
"6377","92"
"6378","14"
"6379","12"
"6380","93"
"6381","66"
"6382","52"
"6383","86"
"6384","09"
"6385","01"
"6386","43"
"6387","31"
"6388","68"
"6389","39"
"6390","58"
"6391","20"
"6392","51"
"6393","32"
"6394","23"
"6395","71"
"6396","38"
"6397","96"
"6398","44"
"6399","77"
"6400","75"
"6401","36"
"6402","57"
"6403","92"
"6404","47"
"6405","23"
"6406","08"
"6407","06"
"6408","62"
"6409","25"
"6410","39"
"6411","45"
"6412","07"
"6413","06"
"6414","54"
"6415","11"
"6416","49"
"6417","75"
"6418","00"
"6419","73"
"6420","63"
"6421","59"
"6422","47"
"6423","89"
"6424","78"
"6425","13"
"6426","07"
"6427","09"
"6428","49"
"6429","08"
"6430","09"
"6431","65"
"6432","93"
"6433","29"
"6434","05"
"6435","64"
"6436","70"
"6437","21"
"6438","52"
"6439","05"
"6440","08"
"6441","89"
"6442","80"
"6443","96"
"6444","63"
"6445","86"
"6446","25"
"6447","37"
"6448","08"
"6449","67"
"6450","08"
"6451","49"
"6452","98"
"6453","94"
"6454","58"
"6455","02"
"6456","15"
"6457","23"
"6458","07"
"6459","50"
"6460","95"
"6461","90"
"6462","91"
"6463","79"
"6464","81"
"6465","96"
"6466","95"
"6467","68"
"6468","01"
"6469","00"
"6470","26"
"6471","90"
"6472","39"
"6473","92"
"6474","28"
"6475","90"
"6476","00"
"6477","77"
"6478","81"
"6479","81"
"6480","54"
"6481","83"
"6482","06"
"6483","47"
"6484","94"
"6485","81"
"6486","06"
"6487","30"
"6488","22"
"6489","65"
"6490","22"
"6491","85"
"6492","57"
"6493","47"
"6494","21"
"6495","22"
"6496","82"
"6497","11"
"6498","33"
"6499","32"
"6500","37"
"6501","48"
"6502","86"
"6503","88"
"6504","48"
"6505","95"
"6506","58"
"6507","31"
"6508","53"
"6509","49"
"6510","04"
"6511","60"
"6512","03"
"6513","47"
"6514","61"
"6515","30"
"6516","38"
"6517","06"
"6518","27"
"6519","54"
"6520","68"
"6521","55"
"6522","37"
"6523","08"
"6524","43"
"6525","59"
"6526","06"
"6527","78"
"6528","89"
"6529","91"
"6530","30"
"6531","86"
"6532","38"
"6533","01"
"6534","88"
"6535","26"
"6536","16"
"6537","71"
"6538","45"
"6539","36"
"6540","79"
"6541","42"
"6542","72"
"6543","50"
"6544","15"
"6545","93"
"6546","71"
"6547","61"
"6548","75"
"6549","21"
"6550","64"
"6551","73"
"6552","71"
"6553","42"
"6554","61"
"6555","85"
"6556","17"
"6557","19"
"6558","76"
"6559","22"
"6560","21"
"6561","88"
"6562","57"
"6563","94"
"6564","17"
"6565","08"
"6566","25"
"6567","58"
"6568","66"
"6569","42"
"6570","17"
"6571","93"
"6572","29"
"6573","83"
"6574","88"
"6575","78"
"6576","66"
"6577","66"
"6578","09"
"6579","58"
"6580","49"
"6581","65"
"6582","58"
"6583","06"
"6584","68"
"6585","49"
"6586","58"
"6587","69"
"6588","12"
"6589","99"
"6590","27"
"6591","74"
"6592","39"
"6593","61"
"6594","19"
"6595","33"
"6596","07"
"6597","80"
"6598","38"
"6599","45"
"6600","12"
"6601","89"
"6602","05"
"6603","26"
"6604","63"
"6605","09"
"6606","30"
"6607","10"
"6608","79"
"6609","98"
"6610","81"
"6611","75"
"6612","92"
"6613","78"
"6614","41"
"6615","69"
"6616","54"
"6617","34"
"6618","70"
"6619","11"
"6620","27"
"6621","12"
"6622","81"
"6623","64"
"6624","57"
"6625","46"
"6626","99"
"6627","34"
"6628","80"
"6629","86"
"6630","33"
"6631","51"
"6632","65"
"6633","71"
"6634","78"
"6635","46"
"6636","74"
"6637","85"
"6638","91"
"6639","62"
"6640","20"
"6641","90"
"6642","17"
"6643","02"
"6644","45"
"6645","93"
"6646","94"
"6647","59"
"6648","69"
"6649","39"
"6650","79"
"6651","07"
"6652","40"
"6653","69"
"6654","89"
"6655","67"
"6656","35"
"6657","58"
"6658","29"
"6659","07"
"6660","44"
"6661","19"
"6662","22"
"6663","20"
"6664","33"
"6665","09"
"6666","43"
"6667","08"
"6668","72"
"6669","57"
"6670","35"
"6671","02"
"6672","01"
"6673","16"
"6674","45"
"6675","30"
"6676","46"
"6677","45"
"6678","82"
"6679","54"
"6680","00"
"6681","61"
"6682","57"
"6683","54"
"6684","21"
"6685","35"
"6686","31"
"6687","73"
"6688","38"
"6689","24"
"6690","70"
"6691","75"
"6692","11"
"6693","48"
"6694","47"
"6695","94"
"6696","00"
"6697","91"
"6698","61"
"6699","97"
"6700","55"
"6701","47"
"6702","48"
"6703","24"
"6704","57"
"6705","95"
"6706","39"
"6707","28"
"6708","84"
"6709","14"
"6710","84"
"6711","43"
"6712","54"
"6713","93"
"6714","04"
"6715","27"
"6716","78"
"6717","03"
"6718","84"
"6719","10"
"6720","00"
"6721","63"
"6722","15"
"6723","16"
"6724","22"
"6725","82"
"6726","06"
"6727","93"
"6728","06"
"6729","32"
"6730","29"
"6731","53"
"6732","39"
"6733","50"
"6734","73"
"6735","20"
"6736","94"
"6737","04"
"6738","61"
"6739","77"
"6740","55"
"6741","70"
"6742","66"
"6743","61"
"6744","67"
"6745","69"
"6746","72"
"6747","79"
"6748","35"
"6749","24"
"6750","25"
"6751","96"
"6752","31"
"6753","71"
"6754","01"
"6755","30"
"6756","67"
"6757","00"
"6758","52"
"6759","46"
"6760","13"
"6761","01"
"6762","65"
"6763","69"
"6764","42"
"6765","33"
"6766","63"
"6767","18"
"6768","33"
"6769","32"
"6770","41"
"6771","32"
"6772","63"
"6773","69"
"6774","60"
"6775","19"
"6776","41"
"6777","53"
"6778","69"
"6779","77"
"6780","79"
"6781","53"
"6782","77"
"6783","36"
"6784","06"
"6785","36"
"6786","60"
"6787","18"
"6788","33"
"6789","28"
"6790","74"
"6791","73"
"6792","34"
"6793","25"
"6794","37"
"6795","35"
"6796","13"
"6797","61"
"6798","52"
"6799","59"
"6800","75"
"6801","72"
"6802","94"
"6803","06"
"6804","64"
"6805","93"
"6806","72"
"6807","13"
"6808","78"
"6809","89"
"6810","93"
"6811","22"
"6812","88"
"6813","13"
"6814","85"
"6815","94"
"6816","21"
"6817","23"
"6818","97"
"6819","28"
"6820","48"
"6821","57"
"6822","57"
"6823","51"
"6824","99"
"6825","89"
"6826","54"
"6827","77"
"6828","42"
"6829","92"
"6830","49"
"6831","26"
"6832","49"
"6833","48"
"6834","97"
"6835","33"
"6836","07"
"6837","36"
"6838","02"
"6839","75"
"6840","21"
"6841","23"
"6842","71"
"6843","28"
"6844","11"
"6845","31"
"6846","12"
"6847","54"
"6848","51"
"6849","04"
"6850","12"
"6851","96"
"6852","13"
"6853","56"
"6854","03"
"6855","08"
"6856","28"
"6857","46"
"6858","28"
"6859","60"
"6860","15"
"6861","57"
"6862","11"
"6863","06"
"6864","85"
"6865","26"
"6866","65"
"6867","62"
"6868","64"
"6869","62"
"6870","06"
"6871","45"
"6872","95"
"6873","76"
"6874","03"
"6875","01"
"6876","83"
"6877","43"
"6878","18"
"6879","66"
"6880","43"
"6881","11"
"6882","14"
"6883","73"
"6884","94"
"6885","47"
"6886","32"
"6887","06"
"6888","51"
"6889","58"
"6890","08"
"6891","03"
"6892","33"
"6893","71"
"6894","09"
"6895","15"
"6896","15"
"6897","34"
"6898","02"
"6899","83"
"6900","61"
"6901","97"
"6902","70"
"6903","30"
"6904","74"
"6905","95"
"6906","61"
"6907","74"
"6908","70"
"6909","32"
"6910","92"
"6911","53"
"6912","79"
"6913","82"
"6914","88"
"6915","50"
"6916","89"
"6917","79"
"6918","88"
"6919","27"
"6920","49"
"6921","26"
"6922","37"
"6923","94"
"6924","84"
"6925","20"
"6926","76"
"6927","78"
"6928","36"
"6929","26"
"6930","16"
"6931","81"
"6932","58"
"6933","85"
"6934","00"
"6935","78"
"6936","54"
"6937","33"
"6938","02"
"6939","80"
"6940","79"
"6941","37"
"6942","85"
"6943","18"
"6944","61"
"6945","72"
"6946","16"
"6947","59"
"6948","26"
"6949","90"
"6950","34"
"6951","63"
"6952","34"
"6953","57"
"6954","04"
"6955","22"
"6956","92"
"6957","13"
"6958","98"
"6959","08"
"6960","03"
"6961","84"
"6962","38"
"6963","50"
"6964","86"
"6965","32"
"6966","18"
"6967","52"
"6968","67"
"6969","28"
"6970","70"
"6971","53"
"6972","06"
"6973","07"
"6974","12"
"6975","05"
"6976","80"
"6977","35"
"6978","00"
"6979","33"
"6980","90"
"6981","39"
"6982","91"
"6983","27"
"6984","68"
"6985","92"
"6986","85"
"6987","18"
"6988","48"
"6989","56"
"6990","40"
"6991","74"
"6992","34"
"6993","18"
"6994","26"
"6995","32"
"6996","31"
"6997","75"
"6998","57"
"6999","47"
"7000","46"
"7001","82"
"7002","70"
"7003","46"
"7004","16"
"7005","20"
"7006","15"
"7007","32"
"7008","24"
"7009","81"
"7010","00"
"7011","07"
"7012","65"
"7013","50"
"7014","59"
"7015","20"
"7016","26"
"7017","09"
"7018","58"
"7019","56"
"7020","34"
"7021","27"
"7022","30"
"7023","79"
"7024","27"
"7025","97"
"7026","23"
"7027","80"
"7028","01"
"7029","20"
"7030","08"
"7031","09"
"7032","98"
"7033","98"
"7034","28"
"7035","78"
"7036","12"
"7037","04"
"7038","82"
"7039","70"
"7040","10"
"7041","78"
"7042","12"
"7043","95"
"7044","16"
"7045","14"
"7046","24"
"7047","38"
"7048","06"
"7049","84"
"7050","21"
"7051","04"
"7052","76"
"7053","16"
"7054","46"
"7055","22"
"7056","66"
"7057","58"
"7058","61"
"7059","16"
"7060","41"
"7061","66"
"7062","60"
"7063","27"
"7064","03"
"7065","00"
"7066","47"
"7067","20"
"7068","91"
"7069","18"
"7070","04"
"7071","58"
"7072","48"
"7073","96"
"7074","48"
"7075","50"
"7076","31"
"7077","77"
"7078","35"
"7079","70"
"7080","34"
"7081","90"
"7082","97"
"7083","18"
"7084","29"
"7085","41"
"7086","34"
"7087","07"
"7088","32"
"7089","61"
"7090","96"
"7091","58"
"7092","24"
"7093","01"
"7094","56"
"7095","39"
"7096","23"
"7097","86"
"7098","53"
"7099","49"
"7100","96"
"7101","65"
"7102","18"
"7103","51"
"7104","03"
"7105","83"
"7106","98"
"7107","43"
"7108","40"
"7109","34"
"7110","82"
"7111","56"
"7112","26"
"7113","64"
"7114","86"
"7115","93"
"7116","76"
"7117","81"
"7118","91"
"7119","36"
"7120","25"
"7121","04"
"7122","97"
"7123","73"
"7124","62"
"7125","95"
"7126","09"
"7127","17"
"7128","42"
"7129","46"
"7130","31"
"7131","45"
"7132","77"
"7133","23"
"7134","23"
"7135","18"
"7136","75"
"7137","66"
"7138","09"
"7139","25"
"7140","43"
"7141","07"
"7142","96"
"7143","66"
"7144","44"
"7145","15"
"7146","78"
"7147","87"
"7148","97"
"7149","00"
"7150","60"
"7151","23"
"7152","87"
"7153","25"
"7154","67"
"7155","00"
"7156","27"
"7157","02"
"7158","01"
"7159","45"
"7160","89"
"7161","75"
"7162","35"
"7163","70"
"7164","42"
"7165","11"
"7166","10"
"7167","78"
"7168","85"
"7169","93"
"7170","35"
"7171","26"
"7172","05"
"7173","32"
"7174","58"
"7175","68"
"7176","45"
"7177","32"
"7178","74"
"7179","81"
"7180","05"
"7181","29"
"7182","36"
"7183","16"
"7184","54"
"7185","51"
"7186","35"
"7187","81"
"7188","71"
"7189","64"
"7190","09"
"7191","14"
"7192","62"
"7193","67"
"7194","67"
"7195","05"
"7196","03"
"7197","42"
"7198","66"
"7199","08"
"7200","10"
"7201","16"
"7202","03"
"7203","88"
"7204","41"
"7205","35"
"7206","53"
"7207","69"
"7208","50"
"7209","04"
"7210","36"
"7211","63"
"7212","64"
"7213","75"
"7214","67"
"7215","61"
"7216","80"
"7217","72"
"7218","47"
"7219","56"
"7220","71"
"7221","60"
"7222","16"
"7223","02"
"7224","12"
"7225","40"
"7226","35"
"7227","72"
"7228","30"
"7229","31"
"7230","64"
"7231","79"
"7232","09"
"7233","16"
"7234","09"
"7235","24"
"7236","28"
"7237","90"
"7238","24"
"7239","93"
"7240","77"
"7241","05"
"7242","20"
"7243","01"
"7244","22"
"7245","02"
"7246","32"
"7247","57"
"7248","33"
"7249","47"
"7250","75"
"7251","77"
"7252","01"
"7253","86"
"7254","94"
"7255","99"
"7256","10"
"7257","73"
"7258","35"
"7259","15"
"7260","68"
"7261","50"
"7262","77"
"7263","49"
"7264","91"
"7265","75"
"7266","86"
"7267","19"
"7268","25"
"7269","06"
"7270","82"
"7271","86"
"7272","93"
"7273","58"
"7274","06"
"7275","70"
"7276","09"
"7277","54"
"7278","76"
"7279","60"
"7280","41"
"7281","92"
"7282","96"
"7283","31"
"7284","24"
"7285","14"
"7286","80"
"7287","25"
"7288","51"
"7289","28"
"7290","18"
"7291","60"
"7292","99"
"7293","21"
"7294","42"
"7295","71"
"7296","07"
"7297","87"
"7298","80"
"7299","07"
"7300","16"
"7301","17"
"7302","08"
"7303","24"
"7304","00"
"7305","02"
"7306","21"
"7307","31"
"7308","75"
"7309","93"
"7310","72"
"7311","62"
"7312","33"
"7313","89"
"7314","30"
"7315","14"
"7316","15"
"7317","61"
"7318","23"
"7319","73"
"7320","51"
"7321","46"
"7322","13"
"7323","15"
"7324","57"
"7325","24"
"7326","44"
"7327","28"
"7328","24"
"7329","15"
"7330","38"
"7331","35"
"7332","61"
"7333","50"
"7334","51"
"7335","86"
"7336","06"
"7337","98"
"7338","57"
"7339","44"
"7340","54"
"7341","93"
"7342","17"
"7343","33"
"7344","54"
"7345","61"
"7346","07"
"7347","29"
"7348","08"
"7349","37"
"7350","25"
"7351","50"
"7352","75"
"7353","66"
"7354","98"
"7355","11"
"7356","17"
"7357","86"
"7358","17"
"7359","50"
"7360","60"
"7361","47"
"7362","56"
"7363","70"
"7364","44"
"7365","07"
"7366","51"
"7367","19"
"7368","30"
"7369","02"
"7370","65"
"7371","91"
"7372","85"
"7373","10"
"7374","61"
"7375","06"
"7376","07"
"7377","90"
"7378","60"
"7379","85"
"7380","53"
"7381","81"
"7382","89"
"7383","93"
"7384","68"
"7385","78"
"7386","77"
"7387","28"
"7388","22"
"7389","45"
"7390","95"
"7391","06"
"7392","50"
"7393","05"
"7394","74"
"7395","85"
"7396","48"
"7397","72"
"7398","87"
"7399","13"
"7400","78"
"7401","13"
"7402","61"
"7403","17"
"7404","04"
"7405","27"
"7406","52"
"7407","58"
"7408","93"
"7409","85"
"7410","06"
"7411","54"
"7412","44"
"7413","50"
"7414","29"
"7415","01"
"7416","75"
"7417","23"
"7418","07"
"7419","13"
"7420","36"
"7421","60"
"7422","15"
"7423","71"
"7424","18"
"7425","40"
"7426","79"
"7427","49"
"7428","26"
"7429","17"
"7430","59"
"7431","18"
"7432","68"
"7433","45"
"7434","80"
"7435","62"
"7436","83"
"7437","36"
"7438","27"
"7439","83"
"7440","35"
"7441","45"
"7442","73"
"7443","43"
"7444","57"
"7445","11"
"7446","88"
"7447","78"
"7448","33"
"7449","56"
"7450","47"
"7451","12"
"7452","13"
"7453","03"
"7454","07"
"7455","66"
"7456","93"
"7457","36"
"7458","94"
"7459","64"
"7460","69"
"7461","42"
"7462","14"
"7463","00"
"7464","71"
"7465","65"
"7466","03"
"7467","74"
"7468","82"
"7469","50"
"7470","56"
"7471","87"
"7472","86"
"7473","79"
"7474","15"
"7475","67"
"7476","32"
"7477","98"
"7478","76"
"7479","84"
"7480","04"
"7481","61"
"7482","00"
"7483","64"
"7484","18"
"7485","08"
"7486","81"
"7487","47"
"7488","14"
"7489","85"
"7490","27"
"7491","83"
"7492","39"
"7493","15"
"7494","42"
"7495","15"
"7496","36"
"7497","84"
"7498","41"
"7499","53"
"7500","20"
"7501","27"
"7502","40"
"7503","40"
"7504","79"
"7505","28"
"7506","20"
"7507","53"
"7508","72"
"7509","78"
"7510","19"
"7511","06"
"7512","12"
"7513","31"
"7514","92"
"7515","24"
"7516","72"
"7517","94"
"7518","62"
"7519","62"
"7520","46"
"7521","06"
"7522","19"
"7523","06"
"7524","18"
"7525","55"
"7526","23"
"7527","59"
"7528","85"
"7529","97"
"7530","52"
"7531","48"
"7532","96"
"7533","57"
"7534","50"
"7535","28"
"7536","59"
"7537","27"
"7538","81"
"7539","76"
"7540","86"
"7541","47"
"7542","07"
"7543","14"
"7544","89"
"7545","61"
"7546","91"
"7547","50"
"7548","26"
"7549","03"
"7550","17"
"7551","64"
"7552","23"
"7553","76"
"7554","48"
"7555","43"
"7556","38"
"7557","03"
"7558","12"
"7559","43"
"7560","80"
"7561","18"
"7562","39"
"7563","21"
"7564","97"
"7565","20"
"7566","20"
"7567","28"
"7568","23"
"7569","41"
"7570","37"
"7571","45"
"7572","22"
"7573","91"
"7574","69"
"7575","51"
"7576","74"
"7577","76"
"7578","10"
"7579","38"
"7580","16"
"7581","54"
"7582","90"
"7583","43"
"7584","48"
"7585","77"
"7586","18"
"7587","92"
"7588","90"
"7589","91"
"7590","97"
"7591","58"
"7592","50"
"7593","27"
"7594","67"
"7595","20"
"7596","98"
"7597","00"
"7598","92"
"7599","33"
"7600","04"
"7601","88"
"7602","52"
"7603","80"
"7604","76"
"7605","78"
"7606","78"
"7607","95"
"7608","83"
"7609","83"
"7610","78"
"7611","91"
"7612","93"
"7613","40"
"7614","73"
"7615","02"
"7616","05"
"7617","69"
"7618","74"
"7619","80"
"7620","66"
"7621","89"
"7622","30"
"7623","29"
"7624","06"
"7625","33"
"7626","34"
"7627","64"
"7628","56"
"7629","08"
"7630","52"
"7631","60"
"7632","13"
"7633","58"
"7634","82"
"7635","69"
"7636","48"
"7637","67"
"7638","75"
"7639","58"
"7640","50"
"7641","45"
"7642","41"
"7643","00"
"7644","06"
"7645","34"
"7646","85"
"7647","74"
"7648","39"
"7649","64"
"7650","57"
"7651","49"
"7652","93"
"7653","28"
"7654","74"
"7655","72"
"7656","81"
"7657","43"
"7658","60"
"7659","48"
"7660","48"
"7661","93"
"7662","70"
"7663","86"
"7664","82"
"7665","77"
"7666","53"
"7667","21"
"7668","40"
"7669","03"
"7670","14"
"7671","13"
"7672","35"
"7673","66"
"7674","50"
"7675","38"
"7676","16"
"7677","43"
"7678","00"
"7679","46"
"7680","55"
"7681","49"
"7682","13"
"7683","08"
"7684","94"
"7685","80"
"7686","50"
"7687","00"
"7688","83"
"7689","71"
"7690","71"
"7691","83"
"7692","95"
"7693","97"
"7694","89"
"7695","00"
"7696","14"
"7697","27"
"7698","40"
"7699","65"
"7700","79"
"7701","94"
"7702","09"
"7703","00"
"7704","90"
"7705","22"
"7706","32"
"7707","18"
"7708","31"
"7709","40"
"7710","85"
"7711","90"
"7712","99"
"7713","69"
"7714","40"
"7715","50"
"7716","53"
"7717","18"
"7718","12"
"7719","22"
"7720","71"
"7721","73"
"7722","05"
"7723","95"
"7724","60"
"7725","98"
"7726","00"
"7727","98"
"7728","08"
"7729","22"
"7730","46"
"7731","05"
"7732","26"
"7733","16"
"7734","53"
"7735","90"
"7736","00"
"7737","50"
"7738","67"
"7739","05"
"7740","18"
"7741","13"
"7742","17"
"7743","72"
"7744","50"
"7745","00"
"7746","41"
"7747","00"
"7748","20"
"7749","43"
"7750","68"
"7751","98"
"7752","38"
"7753","82"
"7754","30"
"7755","75"
"7756","24"
"7757","98"
"7758","54"
"7759","35"
"7760","91"
"7761","15"
"7762","49"
"7763","59"
"7764","00"
"7765","06"
"7766","63"
"7767","84"
"7768","03"
"7769","45"
"7770","32"
"7771","51"
"7772","80"
"7773","50"
"7774","48"
"7775","29"
"7776","77"
"7777","23"
"7778","30"
"7779","26"
"7780","67"
"7781","41"
"7782","24"
"7783","65"
"7784","43"
"7785","22"
"7786","04"
"7787","07"
"7788","60"
"7789","27"
"7790","87"
"7791","63"
"7792","92"
"7793","78"
"7794","20"
